PoL_Timestamp,Currency.Code,Order.number,Quantity,Amount,Outstanding.Quantity,Outstanding.Amount,Qty_.to.Receive,Quantity.Received,ItemNo,k_ExpectedReceiptDate,k_RequestedReceiptDate,k_ConfirmedDeliveryDate,k_ETCDate,k_B_L.Date,k_OrderDate,k_PostingDate,k_DateReceived,PoH_Timestamp
2.02302E+13,USD,4577653032,183,5623,0,0,0,183,975026,20230224,20230215,20221231,2022,20230303,20220922,20230224,20230224,2.02302E+13
2.02302E+13,USD,4529928020,61,1880,0,0,0,61,975026,20230227,20230215,20221231,2022,20230224,20220922,20230224,20230224,2.02302E+13
2.02301E+13,USD,4536095966,61,1140,61,1140,61,0,373386,20230214,20230201,20221215,2022,NULL,20220824,NULL,NULL,2.02301E+13
2.02301E+13,USD,4592987100,31,509,0,0,0,31,373386,20230119,20230115,20221130,2022,20230118,20220824,20230118,20230118,2.02301E+13
2.02301E+13,USD,4539608564,31,510,0,0,0,31,373386,20230120,20230115,20221130,2022,20230119,20220824,20230118,20230118,2.02301E+13
2.02301E+13,USD,4520175252,31,570,31,570,31,0,373386,20230214,20230201,20221215,2022,NULL,20220824,NULL,NULL,2.02301E+13
2.02302E+13,USD,4513872920,275,4590,0,0,0,275,373386,20230210,20230115,20221231,2022,20230209,20220824,20230209,20230209,2.02302E+13
2.02301E+13,USD,4520434635,61,1140,61,1140,61,0,373386,20230214,20230201,20221215,2022,NULL,20220824,NULL,NULL,2.02301E+13
2.02302E+13,USD,4521224967,581,9672,0,0,0,581,373386,20230221,20230115,20221231,2022,20230220,20220824,20230220,20230220,2.02302E+13
2.02301E+13,USD,4537787576,31,570,31,570,31,0,373386,20230214,20230201,20221215,2022,NULL,20220824,NULL,NULL,2.02301E+13
2.02301E+13,USD,4515839891,703,25362,0,0,0,703,805470,20230119,20230115,20221130,2022,20230118,20220824,20230118,20230118,2.02301E+13
2.02301E+13,USD,4540559110,92,3331,0,0,0,92,805470,20230118,20230115,20221130,2022,20230117,20220824,20230117,20230117,2.02301E+13
2.02301E+13,USD,4510580749,1100,39697,0,0,0,1100,805470,20230117,20230115,20221130,2022,20230116,20220824,20230116,20230116,2.02301E+13
2.02306E+13,USD,4539819997,31,839,0,0,0,31,849520,20230217,20230115,20221130,2022,20230111,20220824,20230215,20230215,2.02306E+13
2.02306E+13,USD,4532325832,61,1678,0,0,0,61,849520,20230217,20230115,20221130,2022,20230111,20220824,20230215,20230215,2.02306E+13
2.02301E+13,USD,4529317978,214,6177,0,0,0,214,849520,20230117,20230115,20221130,2022,20230116,20220824,20230116,20230116,2.02301E+13
2.02306E+13,USD,4539024364,31,882,0,0,0,31,849520,20230217,20230115,20221130,2022,20230111,20220824,20230215,20230215,2.02306E+13
2.02306E+13,USD,4541455053,31,839,0,0,0,31,849520,20230217,20230115,20221130,2022,20230111,20220824,20230215,20230215,2.02306E+13
2.02307E+13,USD,4581274234,183,5815,0,0,0,183,167955,20230227,20230215,20221231,2023,20230224,20220922,20230224,20230224,2.02307E+13
2.02303E+13,USD,4526945114,244,7753,0,0,0,244,167955,20230307,20230215,20221231,2022,20230306,20220922,20230306,20230306,2.02303E+13
2.02302E+13,USD,4513068840,519,16476,0,0,0,519,167955,20230223,20230215,20221231,2023,20230303,20220922,20230224,20230224,2.02302E+13
2.02302E+13,USD,4543147403,275,8723,0,0,0,275,167955,20230223,20230215,20221231,2023,20230303,20220922,20230224,20230224,2.02302E+13
2.02303E+13,USD,4527729827,31,969,0,0,0,31,167955,20230203,20230215,20221231,2022,20230228,20220922,20230303,20230303,2.02303E+13
2.02302E+13,USD,4543989647,458,14538,0,0,0,458,167955,20221216,20230215,20221231,2022,20230220,20220922,20230215,20230215,2.02302E+13
2.02307E+13,USD,4540649318,31,969,0,0,0,31,167955,20230224,20230215,20221231,2022,20230217,20220922,20230227,20230227,2.02307E+13
2.02302E+13,USD,4556849960,153,4846,0,0,0,153,167955,20230228,20230215,20221231,2023,20230227,20220922,20230227,20230227,2.02302E+13
2.02302E+13,USD,4514330798,153,4846,0,0,0,153,167955,20221216,20230215,20221231,2022,20230220,20220922,20230215,20230215,2.02302E+13
2.02307E+13,USD,4589380116,153,4846,0,0,0,153,167955,20230224,20230215,20221231,2022,20230217,20220922,20230227,20230227,2.02307E+13
2.02307E+13,USD,4513564377,31,969,0,0,0,31,167955,20230227,20230215,20221231,2023,20230224,20220922,20230224,20230224,2.02307E+13
2.02303E+13,USD,4520778203,122,2956,0,0,0,122,554320,20230303,20230215,20221231,2022,20230302,20220922,20230302,20230302,2.02303E+13
2.02303E+13,USD,4513795757,153,3696,0,0,0,153,554320,20230303,20230215,20221231,2022,20230302,20220922,20230302,20230302,2.02303E+13
2.02303E+13,USD,4514571014,92,2401,0,0,0,92,554320,20230301,20230215,20221231,2022,20230228,20220922,20230301,20230301,2.02303E+13
2.02303E+13,USD,4516820634,31,739,0,0,0,31,554320,20230303,20230215,20221231,2022,20230302,20220922,20230302,20230302,2.02303E+13
2.02303E+13,USD,4528839983,183,5021,0,0,0,183,357964,20230307,20230215,20221231,2022,20230306,20220922,20230306,20230306,2.02303E+13
2.02302E+13,USD,4538749042,153,5046,0,0,0,153,275424,20221213,20221115,20221031,2022,20221213,20220624,20221213,20221213,2.02302E+13
2.02301E+13,USD,4543289191,122,4026,0,0,0,122,275424,20221117,20230102,20221015,2022,20221111,20220624,20221111,20221111,2.02301E+13
2.02301E+13,USD,4511221173,2546,87895,0,0,0,2546,275424,20230118,20230127,20221130,2022,20230117,20220824,20230117,20230117,2.02301E+13
2.02301E+13,USD,4540940693,2546,87895,0,0,0,2546,275424,20230118,20230127,20221130,2022,20230117,20220824,20230117,20230117,2.02301E+13
2.02307E+13,USD,4513732741,31,1115,0,0,0,31,275424,20230308,20230115,20221215,2022,20230216,20220824,20230228,20230228,2.02307E+13
2.0231E+13,USD,4522582358,2597,93756,0,0,0,2597,834544,20231020,20231015,20230831,2023,20231019,20230428,20231019,20231019,2.0231E+13
2.0231E+13,USD,4531879431,2597,93756,0,0,0,2597,834544,20231020,20231015,20230831,2023,20231019,20230428,20231019,20231019,2.0231E+13
2.02301E+13,USD,4526058548,1563,42883,0,0,0,1563,352600,20230123,20230126,20221130,2022,20230120,20220824,20230123,20230123,2.02301E+13
2.02301E+13,USD,4599289711,1563,42883,0,0,0,1563,352600,20230123,20230126,20221130,2022,20230120,20220824,20230123,20230123,2.02301E+13
2.02301E+13,USD,4526376058,1563,42883,0,0,0,1563,352600,20230123,20230126,20221130,2022,20230120,20220824,20230123,20230123,2.02301E+13
2.02303E+13,USD,4544603460,642,23112,0,0,0,642,177466,20230310,20230215,20221231,2022,20230314,20220922,20230310,20230310,2.02303E+13
2.02301E+13,USD,4543692872,764,27514,0,0,0,764,177466,20230117,20230115,20221130,2022,20230116,20220824,20230116,20230116,2.02301E+13
2.02309E+13,USD,4541944325,178,4798,0,0,0,178,908601,20230914,20230915,20230731,2023,20230911,20230428,20230906,20230906,2.02309E+13
2.02308E+13,USD,4524367615,5,170,0,0,0,5,681332,20230918,20230915,20230731,2023,20230911,20230428,20230830,20230830,2.02308E+13
2.02308E+13,USD,4512892522,10,340,0,0,0,10,681332,20230918,20230915,20230731,2023,20230911,20230428,20230830,20230830,2.02308E+13
2.02301E+13,USD,4515400074,92,1697,0,0,0,92,612802,20230126,20230115,20221215,2022,20230125,20220824,20230126,20230126,2.02301E+13
2.02304E+13,USD,4525531068,61,1852,0,0,0,61,733868,20230710,20230115,20221215,2022,20230216,20220824,20230425,20230425,2.02304E+13
2.02301E+13,USD,4512747738,214,6487,0,0,0,214,733868,20230111,20230201,20221130,2022,20230110,20220824,20230110,20230110,2.02301E+13
2.02304E+13,USD,4530874912,31,927,0,0,0,31,733868,20230710,20230115,20221215,2022,20230216,20220824,20230425,20230425,2.02304E+13
2.02301E+13,USD,4540488079,31,926,0,0,0,31,733868,20230119,20230115,20221215,2022,20230118,20220824,20230118,20230118,2.02301E+13
2.02304E+13,USD,4533867021,31,926,0,0,0,31,733868,20230710,20230115,20221215,2022,20230216,20220824,20230425,20230425,2.02304E+13
2.02308E+13,USD,4531941464,97,3100,0,0,0,97,733868,20230918,20230915,20230731,2023,20230911,20230428,20230830,20230830,2.02308E+13
2.02301E+13,USD,4544108638,428,12965,0,0,0,428,733868,20230119,20230115,20221215,2022,20230118,20220824,20230118,20230118,2.02301E+13
2.02301E+13,USD,4555068879,581,17596,0,0,0,581,733868,20230126,20230215,20221231,2022,20230126,20220922,20230126,20230126,2.02301E+13
2.02304E+13,USD,4543679590,61,1852,0,0,0,61,733868,20230710,20230115,20221215,2022,20230216,20220824,20230425,20230425,2.02304E+13
2.02304E+13,USD,4536813253,61,1854,0,0,0,61,733868,20230710,20230115,20221215,2022,20230216,20220824,20230425,20230425,2.02304E+13
2.02301E+13,USD,4536559339,61,1055,0,0,0,61,196758,20230118,20230115,20221215,2022,20230117,20220824,20230117,20230117,2.02301E+13
2.02303E+13,USD,4519120109,1069,23719,0,0,0,1069,334280,20230314,20230215,20230115,2023,20230313,20220922,20230307,20230307,2.02303E+13
2.02301E+13,USD,4536031148,92,2101,0,0,0,92,334280,20230113,20221115,20220930,2022,20221201,20220624,20230109,20230109,2.02301E+13
2.02301E+13,USD,4529032094,336,7703,0,0,0,336,334280,20221115,20221115,20220930,2022,20221114,20220624,20221114,20221114,2.02301E+13
2.02301E+13,USD,4524824302,611,14006,0,0,0,611,334280,20221115,20221115,20220930,2022,20221114,20220624,20221114,20221114,2.02301E+13
2.02302E+13,USD,4538695966,61,2152,0,0,0,61,804859,20230222,20230215,20221231,2022,20230221,20220922,20230224,20230224,2.02302E+13
2.02301E+13,USD,4598780614,92,1646,0,0,0,92,741887,20230117,20230115,20221130,2022,20230120,20220824,20230116,20230116,2.02301E+13
2.02301E+13,USD,4540784798,122,2232,122,2232,122,0,741887,20230221,20230201,20221215,2022,NULL,20220824,NULL,NULL,2.02301E+13
2.02301E+13,USD,4520045157,183,4268,0,0,0,183,962746,20230124,20230115,20221130,2022,20230123,20220824,20230123,20230123,2.02301E+13
2.02301E+13,USD,4521449173,244,5690,0,0,0,244,962746,20230124,20230115,20221130,2022,20230123,20220824,20230123,20230123,2.02301E+13
2.02301E+13,USD,4519432411,407,9492,0,0,0,407,962746,20230124,20230201,20221130,2022,20230123,20220824,20230123,20230123,2.02301E+13
2.02301E+13,USD,4536729738,244,5928,244,5928,244,0,962746,20230214,20230201,20221215,2022,NULL,20220824,NULL,NULL,2.02301E+13
2.02303E+13,USD,4512823453,31,756,0,0,0,31,962746,20230221,20230115,20221215,2022,20230221,20220824,20230220,20230220,2.02303E+13
2.02301E+13,USD,4529363526,61,1543,61,1543,61,0,962746,20230214,20230201,20221215,2022,NULL,20220824,NULL,NULL,2.02301E+13
2.02301E+13,USD,4525007272,1619,33311,0,0,0,1619,106399,20230124,20230115,20221130,2022,20230123,20220824,20230123,20230123,2.02301E+13
2.02302E+13,USD,4521986098,489,11454,0,0,0,489,152813,20230224,20230215,20221231,2022,20230303,20220922,20230224,20230224,2.02302E+13
2.02302E+13,USD,4521154531,122,2864,0,0,0,122,152813,20230224,20230215,20221231,2022,20230303,20220922,20230224,20230224,2.02302E+13
2.02303E+13,USD,4514259812,31,716,0,0,0,31,152813,20230315,20230215,20221231,2022,20230316,20220922,20230310,20230310,2.02303E+13
2.02301E+13,USD,4517810428,733,12239,0,0,0,733,714132,20230124,20230115,20221130,2022,20230123,20220824,20230123,20230123,2.02301E+13
2.02301E+13,USD,4525163921,61,1140,61,1140,61,0,714132,20230214,20230201,20221215,2022,NULL,20220824,NULL,NULL,2.02301E+13
2.02302E+13,USD,4537519254,153,2545,0,0,0,153,714132,20230227,20230115,20230115,2023,20230224,20220824,20230224,20230224,2.02302E+13
2.02301E+13,USD,4540892373,306,5100,0,0,0,306,714132,20230124,20230115,20221130,2022,20230123,20220824,20230123,20230123,2.02301E+13
2.02302E+13,USD,4527066387,31,510,0,0,0,31,714132,20230227,20230115,20230115,2023,20230224,20220824,20230224,20230224,2.02302E+13
2.02301E+13,USD,4542106216,856,14296,0,0,0,856,714132,20230123,20230115,20221130,2022,20230120,20220824,20230120,20230120,2.02301E+13
2.02301E+13,USD,4543403502,61,1020,0,0,0,61,714132,20230124,20230115,20221130,2022,20230123,20220824,20230123,20230123,2.02301E+13
2.02302E+13,USD,4548831250,275,4590,0,0,0,275,714132,20230217,20230115,20230115,2023,20230221,20220824,20230221,20230221,2.02302E+13
2.02301E+13,USD,4588233852,31,510,0,0,0,31,714132,20230124,20230115,20221130,2022,20230123,20220824,20230123,20230123,2.02301E+13
2.02302E+13,USD,4515940920,306,7749,0,0,0,306,759966,20230221,20230215,20230115,2023,20230221,20220922,20230221,20230221,2.02302E+13
2.02303E+13,USD,4512910973,336,8523,0,0,0,336,759966,20230301,20230215,20230115,2023,20230228,20220922,20230228,20230228,2.02303E+13
2.02303E+13,USD,4540094367,92,2325,0,0,0,92,759966,20230301,20230215,20230115,2023,20230228,20220922,20230228,20230228,2.02303E+13
2.02303E+13,USD,4513625493,214,5424,0,0,0,214,759966,20230217,20230215,20221231,2022,20230216,20220922,20230213,20230213,2.02303E+13
2.02307E+13,USD,4536185169,61,1550,0,0,0,61,759966,20230310,20230215,20230115,2023,20230317,20220922,20230314,20230314,2.02307E+13
2.02303E+13,USD,4517497115,31,775,0,0,0,31,759966,20230301,20230215,20230115,2023,20230228,20220922,20230228,20230228,2.02303E+13
2.02302E+13,USD,4514381808,92,1808,0,0,0,92,954386,20230206,20230115,20221215,2022,20230203,20220824,20230203,20230203,2.02302E+13
2.02306E+13,USD,4513970913,31,633,0,0,0,31,954386,20230210,20230115,20221215,2022,20230203,20220824,20230217,20230217,2.02306E+13
2.02306E+13,USD,4519744550,31,633,0,0,0,31,954386,20230210,20230115,20221215,2022,20230203,20220824,20230217,20230217,2.02306E+13
2.02306E+13,USD,4536116138,31,633,0,0,0,31,954386,20230210,20230115,20221215,2022,20230203,20220824,20230217,20230217,2.02306E+13
2.02301E+13,USD,4525313040,153,2999,153,2999,153,0,362900,20230221,20230201,20221215,2022,NULL,20220824,NULL,NULL,2.02301E+13
2.02302E+13,USD,4548957061,214,5084,0,0,0,214,227464,20230220,20230115,20221215,2022,20230217,20220824,20230217,20230217,2.02302E+13
2.02302E+13,USD,4526781951,183,4250,0,0,0,183,247095,20230227,20230215,20221231,2022,20230224,20220922,20230224,20230224,2.02302E+13
2.02307E+13,USD,4542023594,214,4936,0,0,0,214,247095,20230324,20230215,20221231,2022,20230310,20220922,20230309,20230309,2.02307E+13
2.02307E+13,USD,4520791984,122,2833,0,0,0,122,247095,20230428,20230215,20221231,2022,20230206,20220922,20230323,20230323,2.02307E+13
2.02301E+13,USD,4525213615,122,2408,0,0,0,122,828609,20230106,20230115,20221130,2022,20230112,20220824,20230112,20230112,2.02301E+13
2.02301E+13,USD,4559920424,214,4301,0,0,0,214,828609,20230130,20230115,20221130,2022,20230127,20220824,20230127,20230127,2.02301E+13
2.02301E+13,USD,4537079109,642,12262,0,0,0,642,828609,20230127,20230115,20221130,2022,20230124,20220824,20230126,20230126,2.02301E+13
2.02307E+13,USD,4551875518,183,3503,0,0,0,183,828609,20230224,20230115,20221130,2022,20230216,20220824,20230303,20230303,2.02307E+13
2.02301E+13,USD,4523217500,244,4820,0,0,0,244,828609,20230106,20230201,20221130,2022,20230112,20220824,20230112,20230112,2.02301E+13
2.02301E+13,USD,4519507103,183,3612,0,0,0,183,828609,20230106,20230115,20221130,2022,20230112,20220824,20230112,20230112,2.02301E+13
2.02302E+13,USD,4522300501,367,13471,0,0,0,367,776823,20230217,20230215,20221231,2022,20230217,20220922,20230216,20230216,2.02302E+13
2.02301E+13,USD,4542541407,794,29219,0,0,0,794,776823,20230126,20230301,20221231,2022,20230126,20220922,20230126,20230126,2.02301E+13
2.02301E+13,USD,4520174175,550,20228,0,0,0,550,776823,20230126,20230315,20221231,2022,20230126,20220922,20230126,20230126,2.02301E+13
2.02302E+13,USD,4531602862,367,13471,0,0,0,367,776823,20230217,20230215,20221231,2022,20230217,20220922,20230216,20230216,2.02302E+13
2.02302E+13,USD,4524664884,978,35942,0,0,0,978,776823,20230216,20230301,20221231,2022,20230215,20220922,20230215,20230215,2.02302E+13
2.02301E+13,USD,4529037910,367,8510,0,0,0,367,946107,20230123,20230115,20221130,2022,20230120,20220824,20230120,20230120,2.02301E+13
2.02301E+13,USD,4529489567,122,2837,0,0,0,122,946107,20230123,20230115,20221130,2022,20230120,20220824,20230120,20230120,2.02301E+13
2.02309E+13,USD,4522957286,10,374,0,0,0,10,990005,20230919,20230915,20230731,2023,20230911,20230428,20230920,20230920,2.02309E+13
2.02309E+13,USD,4550896798,5,187,0,0,0,5,990005,20230919,20230915,20230731,2023,20230911,20230428,20230920,20230920,2.02309E+13
2.02301E+13,USD,4543574792,92,1908,0,0,0,92,698576,20230106,20230115,20221130,2022,20230112,20220824,20230112,20230112,2.02301E+13
2.02301E+13,USD,4518937172,122,2422,0,0,0,122,698576,20230126,20230115,20221130,2022,20230125,20220824,20230125,20230125,2.02301E+13
2.02301E+13,USD,4583946341,306,7205,0,0,0,306,360958,20230124,20230115,20221130,2022,20230123,20220824,20230123,20230123,2.02301E+13
2.02301E+13,USD,4510851351,31,720,0,0,0,31,360958,20230124,20230115,20221130,2022,20230123,20220824,20230123,20230123,2.02301E+13
2.02309E+13,USD,4513412125,10,333,0,0,0,10,566973,20230905,20230915,20230731,2023,20230904,20230428,20230906,20230906,2.02309E+13
2.02307E+13,USD,4535802420,153,2738,0,0,0,153,614994,20230303,20230215,20221231,2022,20230207,20220922,20230302,20230302,2.02307E+13
2.02301E+13,USD,4511839526,275,3682,275,3682,275,0,719173,20230214,20230201,20221215,2022,NULL,20220824,NULL,NULL,2.02301E+13
2.02301E+13,USD,4593967458,92,1322,0,0,0,92,719173,20230120,20230115,20221130,2022,20230119,20220824,20230119,20230119,2.02301E+13
2.02301E+13,USD,4535432741,275,3635,275,3635,275,0,293344,20230214,20230201,20221215,2022,NULL,20220824,NULL,NULL,2.02301E+13
2.02301E+13,USD,4525122666,61,871,0,0,0,61,293344,20230118,20230115,20221215,2022,20230117,20220824,20230117,20230117,2.02301E+13
2.02301E+13,USD,4511548007,1584,27335,0,0,0,1584,302651,20230126,20230126,20221130,2022,20230125,20220824,20230125,20230125,2.02301E+13
2.0231E+13,EUR,4543719043,397,1446,0,0,0,0,646144,NULL,20160615,NULL,NULL,NULL,20160701,NULL,NULL,2.0231E+13
2.0231E+13,EUR,4523417684,41,448,0,0,0,0,807269,NULL,20160615,NULL,NULL,NULL,20160701,NULL,NULL,2.0231E+13
2.0231E+13,USD,4510289879,13261,63651,0,0,0,13261,646907,20161228,20161222,20161010,NULL,20161130,20160816,20161115,20161115,2.0231E+13
2.02311E+13,EUR,4512258153,611,1161,0,0,0,611,474763,20170706,20170825,20170624,2017,20170724,20170510,20170701,20170701,2.02311E+13
2.0231E+13,USD,4541786661,178,1337,0,0,0,183,432272,20170121,20170125,20161126,NULL,20161229,20160822,20161210,20161210,2.0231E+13
2.0231E+13,EUR,OA6076-112,153,3602,0,0,0,158,782426,20160616,20160613,20160620,NULL,20161010,20160530,20161001,20161001,2.0231E+13
2.0231E+13,EUR,4510489248,611,1253,0,0,0,611,672625,20161129,20161124,20161020,NULL,20161115,20160915,20161101,20161101,2.0231E+13
2.0231E+13,USD,4524093892,509,993,0,0,0,509,795954,20170130,20170125,20161126,NULL,20161222,20161020,20161201,20161201,2.0231E+13
2.02311E+13,USD,4516439216,611,1937,0,0,0,611,152586,20170713,20170526,20170425,2017,20170801,20170126,20170607,20170607,2.02311E+13
2.0231E+13,EUR,4539153908,525,5754,0,0,0,0,144528,NULL,20160615,NULL,NULL,NULL,20160701,NULL,NULL,2.0231E+13
2.0231E+13,EUR,4510384871,1131,10977,0,0,0,0,602218,NULL,20160615,NULL,NULL,NULL,20160701,NULL,NULL,2.0231E+13
2.0231E+13,USD,R04687-013,51,388,0,0,0,51,219008,20160709,20160530,NULL,NULL,20160706,20160530,20160901,20160901,2.0231E+13
2.0231E+13,USD,4514051093,20,150,0,0,0,20,219008,20170405,20170125,20161126,NULL,20170220,20161025,20170201,20170201,2.0231E+13
2.02311E+13,USD,4516674517,5,43,0,0,0,5,552261,20170823,20170825,20170624,2017,20170818,20170510,20170801,20170801,2.02311E+13
2.0231E+13,USD,OA6038-025,127,528,0,0,0,127,178061,20160602,20160530,NULL,NULL,20160628,20160530,20160601,20160601,2.0231E+13
2.0231E+13,EUR,4527903873,158,447,0,0,0,0,375456,NULL,20160615,NULL,NULL,NULL,20160701,NULL,NULL,2.0231E+13
2.02311E+13,USD,4523991029,199,1162,0,0,0,199,981208,20170717,20170725,20170526,NULL,20170813,20170320,20170701,20170701,2.02311E+13
2.02311E+13,USD,4541939962,5,41,0,0,0,5,530993,20170629,20170725,20170526,2017,20170710,20170320,20170701,20170701,2.02311E+13
2.02311E+13,USD,4531167824,219,1156,0,0,0,219,832867,20170630,20170725,20170526,NULL,20170627,20170320,20170609,20170609,2.02311E+13
2.0231E+13,USD,4538650163,153,901,0,0,0,153,960169,20170210,20170222,20161227,NULL,20170307,20161026,20170109,20170109,2.0231E+13
2.02311E+13,USD,4514647298,112,639,0,0,0,117,233062,20170630,20170725,20170526,2017,20170627,20170320,20170609,20170609,2.02311E+13
2.0231E+13,USD,4541428301,173,1326,0,0,0,173,414199,20170105,20170125,20161202,2016,20170102,20160822,20161204,20161204,2.0231E+13
2.0231E+13,EUR,4514168323,102,932,0,0,0,102,443172,20170425,20170424,20161020,NULL,20180109,20160720,20180101,20180101,2.0231E+13
2.0231E+13,USD,4510905805,153,950,0,0,0,153,370398,20170222,20170222,20161230,NULL,20170126,20161026,20170102,20170102,2.0231E+13
2.02311E+13,USD,4512816982,10,303,0,0,0,10,223368,20170629,20170623,20170425,2017,20170615,20170126,20170601,20170601,2.02311E+13
2.0231E+13,USD,4538658304,102,573,0,0,0,102,237474,20170213,20170125,20161202,2016,20170116,20161004,20170101,20170101,2.0231E+13
2.0231E+13,USD,4517796810,168,973,0,0,0,168,680543,20170205,20170222,20170113,2017,20170210,20161026,20170201,20170201,2.0231E+13
2.02311E+13,USD,4524321838,178,1481,0,0,0,183,759228,20170823,20170825,20170624,NULL,20170818,20170620,20170801,20170801,2.02311E+13
2.02311E+13,USD,4524510709,188,984,0,0,0,188,755846,20170630,20170725,20170526,NULL,20170627,20170320,20170609,20170609,2.02311E+13
2.02311E+13,EUR,4533487367,153,1406,0,0,0,153,693936,20170803,20171025,20170725,2017,20170823,20170510,20170814,20170814,2.02311E+13
2.02311E+13,USD,4541836993,25,184,0,0,0,31,200883,20170703,20170725,20170526,2017,20170730,20170320,20170801,20170801,2.02311E+13
2.0231E+13,EUR,4524472817,137,956,0,0,0,143,737003,20170425,20170424,20161020,NULL,20180109,20160720,20180101,20180101,2.0231E+13
2.0231E+13,USD,4522371749,76,432,0,0,0,76,611959,20170127,20170125,20161130,2016,20180109,20160822,20180101,20180101,2.0231E+13
2.0231E+13,USD,4538740748,25,389,0,0,0,25,464701,20170208,20170125,20161126,2016,20161227,20161025,20161218,20161218,2.0231E+13
2.0231E+13,USD,4544987756,51,373,0,0,0,56,285801,20161208,20161222,20161021,NULL,20170102,20160929,20161201,20161201,2.0231E+13
2.0231E+13,USD,4516458446,153,680,0,0,0,153,709414,20170215,20170125,20161126,NULL,20170130,20161025,20170101,20170101,2.0231E+13
2.0231E+13,USD,4535085696,611,2237,0,0,0,611,626871,20170308,20170222,20161227,2016,20170220,20161026,20170201,20170201,2.0231E+13
2.02311E+13,USD,4518768840,372,1773,0,0,0,372,321107,20170713,20170725,20170526,2017,20170721,20170320,20170701,20170701,2.02311E+13
2.0231E+13,USD,4523084513,10,48,0,0,0,10,321107,20170217,20170222,20170125,2017,20170314,20161026,20170201,20170201,2.0231E+13
2.02311E+13,USD,4556343964,102,1120,0,0,0,97,561806,20170606,20170725,20170526,2017,20170724,20170320,20170701,20170701,2.02311E+13
2.02311E+13,EUR,4542825764,6875,29699,0,0,0,6946,700996,20170419,20170406,20170406,2017,20170508,20170221,20170501,20170501,2.02311E+13
2.02311E+13,USD,4530656479,316,2570,0,0,0,316,731475,20170804,20170825,20170624,NULL,20170801,20170410,20170801,20170801,2.02311E+13
2.02311E+13,USD,4530567338,153,2637,0,0,0,153,629917,20170704,20170725,20170526,2017,20170730,20170320,20170601,20170601,2.02311E+13
2.02311E+13,USD,4520345382,611,5781,0,0,0,611,450402,20170622,20171025,20170425,2017,20170619,20170126,20170601,20170601,2.02311E+13
2.02302E+13,USD,4525450788,2429,9473,0,0,0,2429,992872,20200901,20200815,20200625,2020,20200827,20200306,20200827,20200827,2.02302E+13
2.0231E+13,EUR,4523975186,5,127,0,0,0,5,571723,20170111,20170424,20160930,NULL,20161227,20161014,20161214,20161214,2.0231E+13
2.0231E+13,EUR,4557303634,61,486,0,0,0,61,548456,20170427,20170424,NULL,NULL,20161017,20161014,20161001,20161001,2.0231E+13
2.02311E+13,USD,4525063375,2139,10780,0,0,0,2139,559501,20170815,20170825,20170624,2017,20170909,20170510,20170801,20170801,2.02311E+13
2.02311E+13,USD,4542282264,1222,6111,0,0,0,1222,559501,20170718,20170725,20170526,NULL,20170813,20170320,20170701,20170701,2.02311E+13
2.02311E+13,USD,4531925536,173,809,0,0,0,173,276166,20180226,20171213,20180124,NULL,20180226,20171002,20180201,20180201,2.02311E+13
2.02301E+13,USD,4513730349,575,4857,0,0,0,575,589678,20230105,20230115,20221126,2022,20230107,20220824,20230109,20230109,2.02301E+13
2.02301E+13,USD,4518416349,97,786,0,0,0,97,631862,20230105,20230115,20221126,2022,20230107,20220824,20230109,20230109,2.02301E+13
2.02302E+13,USD,4515130083,418,3992,0,0,0,351,114968,20200907,20200811,20200625,2020,20200909,20200306,20200910,20200910,2.02302E+13
2.02307E+13,USD,4561678083,36,360,0,0,0,36,679208,20210829,20210706,20210710,2021,20210826,20210112,20210915,20210915,2.02307E+13
2.02301E+13,USD,4512523588,1207,12202,0,0,0,1207,679208,20210906,20210713,20210710,2021,20210913,20210209,20210907,20210907,2.02301E+13
2.02301E+13,USD,4529206036,250,2523,0,0,0,250,679208,20210910,20210713,20210710,2021,20210909,20210209,20210923,20210923,2.02301E+13
2.02307E+13,USD,4585567187,127,1287,0,0,0,127,679208,20210910,20210713,20210710,2021,20210909,20210112,20210923,20210923,2.02307E+13
2.02301E+13,USD,4518386940,20,206,0,0,0,20,679208,20210829,20210706,20210710,2021,20210826,20210112,20210915,20210915,2.02301E+13
2.02301E+13,USD,4515967364,1095,11069,0,0,0,1095,679208,20210829,20210713,20210710,2021,20210826,20210209,20210915,20210915,2.02301E+13
2.02301E+13,USD,4520315301,229,2317,0,0,0,229,679208,20210910,20210713,20210710,2021,20210909,20210209,20210923,20210923,2.02301E+13
2.02301E+13,USD,4523925810,647,6538,0,0,0,647,679208,20210906,20210713,20210710,2021,20210913,20210209,20210907,20210907,2.02301E+13
2.02301E+13,USD,4526779799,239,2420,0,0,0,239,679208,20210906,20210713,20210710,2021,20210913,20210209,20210907,20210907,2.02301E+13
2.02307E+13,USD,4536193478,311,3141,0,0,0,311,679208,20210906,20210713,20210710,2021,20210913,20210112,20210907,20210907,2.02307E+13
2.02301E+13,USD,4515905573,362,3655,0,0,0,362,679208,20210910,20210713,20210710,2021,20210909,20210209,20210923,20210923,2.02301E+13
2.02301E+13,USD,4512599873,71,721,0,0,0,71,679208,20210910,20210713,20210710,2021,20210909,20210209,20210923,20210923,2.02301E+13
2.02301E+13,USD,4543216636,1299,13128,0,0,0,1299,679208,20210906,20210713,20210710,2021,20210913,20210209,20210907,20210907,2.02301E+13
